Timestamp	Ah	Voltage (V)	Current (A)	Power (Watt)	Speed (m/s)	Distance (m)	Degree (°)	RPM (Rounds/Minute)	ThO	ThI	AuxA	AuxD	Flgs
16:06:47	0.96	15.06	3.86	58.13	68.24	291.29	31.94	482.25	0.6	0.82	0.03	0.08	6
16:06:48	3.08	12.98	6.3	81.77	9.63	548.87	31.82	3713.61	0.26	0.62	0.97	0.79	122
16:06:49	1.64	18.49	6.78	125.36	76.67	942.57	28.79	1375.62	0.77	0.06	0.28	0.85	242
16:06:50	0.55	13.12	5.41	70.98	5.22	656.53	28.65	798.42	0.98	0.13	0.19	0.28	205
16:06:51	0.43	10.78	5.36	57.78	62.99	281.57	30.79	1677.81	0.46	0.11	0.9	0.01	66
16:06:52	4.95	13.74	4.4	60.46	85.47	246.8	29.43	3232.44	0.53	0.36	0.4	0.04	98
16:06:53	0.3	13.51	0.62	8.38	88.2	366.61	31.99	4006.75	0.59	0.62	0.62	0.52	243
16:06:54	1.88	13.71	5.05	69.24	68.93	350.17	31.5	1250.84	0.33	0.76	0.52	0.1	71
16:06:55	1.16	18.1	6.42	116.2	73.36	747.67	30.31	1541.9	0.31	0.52	0.61	0.09	212
16:06:56	2.3	18.27	1.81	33.07	75.3	179.5	30.23	3907.31	0.94	0.82	0.51	0.84	90
16:06:57	2.35	17.21	6.82	117.37	21.16	738.73	25.03	3735.94	0.31	0.54	0.67	0.86	88
16:06:58	3.21	18.57	2.95	54.78	28.0	244.35	25.76	4955.61	0.05	0.49	0.28	0.08	31
16:06:59	1.61	16.72	8.91	148.98	89.98	611.01	29.24	842.94	0.93	0.08	0.77	0.26	87
16:07:00	3.87	18.36	5.43	99.69	56.41	340.88	29.35	2018.04	0.45	0.53	0.56	0.79	87
16:07:01	1.16	12.5	6.73	84.12	93.3	580.25	25.98	754.61	0.58	0.65	0.39	0.04	80
16:07:02	2.64	10.85	0.6	6.51	84.49	579.99	30.81	739.25	0.45	0.66	0.85	0.26	92
16:07:03	0.48	15.37	3.26	50.11	11.99	950.73	31.25	3158.56	0.12	0.22	0.31	0.42	210
16:07:04	2.15	13.02	9.72	126.55	27.47	946.13	26.99	1987.01	0.57	0.41	0.95	0.08	61
16:07:05	4.13	10.72	7.32	78.47	70.06	883.87	27.55	2142.96	0.48	0.47	0.0	0.47	10
16:07:06	2.65	13.28	9.66	128.28	86.4	274.2	25.17	3621.21	0.55	0.89	0.46	0.94	230
16:07:07	2.11	14.68	6.31	92.63	66.45	357.49	25.33	544.13	0.71	0.37	0.8	0.33	248
16:07:08	0.97	14.97	3.76	56.29	93.91	901.87	25.97	3472.2	0.37	0.33	0.88	0.62	222
16:07:09	4.5	15.94	9.66	153.98	69.9	872.03	27.4	3710.73	0.21	0.56	0.87	0.8	155
16:07:10	3.16	12.95	4.99	64.62	19.22	40.47	27.97	4309.01	0.31	0.24	0.91	0.56	238
16:07:11	1.15	18.87	7.93	149.64	42.18	863.23	26.86	725.77	0.58	0.46	0.53	0.16	223
16:07:12	3.24	11.17	9.46	105.67	79.24	647.23	26.43	732.15	0.49	0.79	0.99	0.01	182
16:07:13	0.66	18.0	8.47	152.46	25.57	230.58	26.18	2875.76	0.99	0.72	0.27	0.49	252
16:07:14	0.15	19.35	0.92	17.8	90.94	49.65	25.33	2418.01	0.7	0.09	0.9	0.72	48
16:07:15	1.84	14.03	9.52	133.57	63.95	668.5	27.56	1296.05	0.61	0.05	0.97	0.95	112
16:07:16	0.85	13.96	8.4	117.26	22.75	67.28	25.11	3990.04	0.56	0.62	0.5	0.26	192
16:07:17	4.9	12.43	7.0	87.01	86.14	437.77	26.62	3068.14	0.57	0.88	0.1	0.44	200
16:07:18	2.39	19.82	9.32	184.72	65.16	161.46	25.98	157.5	0.82	0.43	0.45	0.13	32
16:07:20	3.75	15.96	8.19	130.71	62.88	822.75	30.3	4850.12	0.46	0.03	0.17	0.79	37
16:07:21	4.89	17.71	9.63	170.55	37.36	790.29	28.03	243.98	0.3	0.44	0.52	0.39	197
16:07:22	3.17	15.35	5.47	83.96	57.36	217.79	30.81	3499.83	0.74	0.65	0.87	0.13	192
16:07:23	0.74	10.72	7.95	85.22	10.41	698.06	27.7	2221.12	0.11	0.3	0.17	0.71	39
16:07:24	0.61	13.42	5.09	68.31	42.68	732.79	27.56	2847.25	0.17	0.57	0.9	0.82	239
16:07:25	4.83	18.59	4.78	88.86	14.33	163.31	25.39	4223.97	0.45	0.71	0.54	0.26	66
16:07:26	4.71	15.95	6.56	104.63	90.16	910.08	29.57	2720.91	0.69	1.0	0.66	0.5	73
16:07:27	2.13	11.81	4.04	47.71	35.84	758.72	27.25	3658.47	0.34	0.58	0.78	0.55	7
16:07:28	3.49	12.72	3.04	38.67	52.3	559.18	28.83	4802.56	0.7	0.66	0.61	0.65	101
16:07:29	0.34	19.04	8.3	158.03	33.42	423.39	30.13	468.54	0.14	0.46	0.43	0.33	178
16:07:30	3.69	16.03	2.93	46.97	77.14	151.84	29.63	3170.6	0.95	0.28	0.0	0.71	84
16:07:31	3.01	14.93	7.5	111.97	96.37	253.99	29.17	2050.66	0.73	0.75	0.98	0.24	160
16:07:32	1.04	15.41	6.45	99.39	74.11	849.51	26.02	47.21	0.16	0.62	0.33	0.46	121
16:07:33	4.23	15.79	8.62	136.11	70.84	406.11	28.0	4717.34	0.03	0.05	0.14	0.5	207
16:07:34	2.23	16.53	2.59	42.81	80.33	962.49	27.21	4715.01	0.59	0.73	0.45	0.31	54
16:07:35	2.2	11.92	7.92	94.41	46.8	540.68	31.33	3741.5	0.92	0.6	0.02	0.66	232
16:07:36	4.62	19.66	7.75	152.37	42.55	492.49	26.68	3384.1	0.71	0.59	0.65	0.18	100
16:07:37	4.56	17.72	4.05	71.77	84.8	957.45	29.87	2115.09	0.13	0.02	0.95	0.4	166
16:07:38	3.22	12.55	3.93	49.32	39.22	215.0	31.79	4205.73	0.5	0.83	0.44	0.58	195
16:07:39	1.55	16.39	3.83	62.77	72.62	908.83	30.06	2271.65	0.98	0.44	0.21	0.51	90
16:07:40	4.93	13.13	2.62	34.4	18.77	192.49	25.09	1001.99	0.21	0.48	0.58	0.66	106
16:07:41	0.86	15.84	9.01	142.72	29.92	245.95	26.71	2295.07	0.4	0.55	0.52	0.53	218
16:07:42	0.85	13.61	1.42	19.33	72.86	818.34	31.02	3142.13	0.96	0.69	0.88	0.7	190
16:07:43	4.54	12.44	3.32	41.3	83.3	592.57	26.88	4588.48	0.08	0.66	0.35	0.79	101
16:07:44	0.52	11.28	1.78	20.08	0.42	984.45	25.96	4447.61	0.51	0.35	0.2	0.34	47
16:07:45	4.24	16.29	8.7	141.72	49.32	929.85	26.93	437.85	0.73	0.27	0.37	0.93	60
16:07:46	4.34	15.39	9.38	144.36	2.39	45.17	29.64	41.65	0.32	0.74	1.0	0.63	146
16:07:47	3.81	18.1	2.88	52.13	39.82	417.56	28.26	3633.02	0.5	0.32	0.66	0.86	46
16:07:48	4.31	15.51	4.58	71.04	89.74	732.93	28.42	2741.56	0.91	0.44	0.93	0.49	57
16:07:49	3.74	15.62	4.78	74.66	24.99	899.98	25.43	622.74	0.05	0.34	0.18	0.73	160
16:07:50	1.5	15.85	2.07	32.81	71.19	126.6	31.81	1579.59	0.53	0.28	0.69	0.09	251
16:07:51	0.33	18.3	7.2	131.76	92.47	17.95	30.87	3707.07	0.04	0.42	0.59	0.52	31
16:07:52	2.79	13.58	6.68	90.71	0.15	925.19	31.4	2593.46	0.93	0.38	0.2	0.86	197
16:07:53	1.31	15.63	2.22	34.7	45.99	218.88	30.43	4752.06	0.58	0.92	0.95	0.1	224
16:07:54	2.99	17.83	4.48	79.88	62.5	192.05	27.45	3292.99	0.08	0.35	0.09	0.8	103
16:07:55	0.77	14.22	4.07	57.88	49.54	601.87	31.68	4860.0	0.46	0.9	0.77	0.46	151
16:07:56	1.35	10.82	6.7	72.49	76.68	51.81	28.29	2736.26	0.8	0.09	0.42	0.21	62
16:07:57	3.29	17.92	7.29	130.64	17.94	603.54	25.13	2968.51	0.49	0.56	0.21	0.02	60
16:07:58	1.25	12.84	3.29	42.24	18.93	766.35	29.92	3698.31	0.79	0.27	0.29	0.56	160
16:07:59	2.17	19.15	3.29	63.0	5.35	277.99	28.63	2559.23	0.34	0.82	0.58	0.16	48
16:08:00	2.55	10.55	5.15	54.33	61.47	559.73	25.62	2863.62	0.58	0.58	0.37	0.43	169
16:08:01	3.64	11.22	9.92	111.3	30.39	508.3	29.89	2065.56	0.74	0.59	0.93	0.64	211
16:08:02	3.07	13.53	0.7	9.47	34.03	99.41	28.1	3994.52	0.89	0.44	0.65	0.3	89
16:08:03	1.24	13.57	0.97	13.16	63.68	878.47	26.16	4599.12	0.55	0.47	0.1	0.76	235
16:08:04	0.37	15.49	3.53	54.68	91.27	174.36	27.43	632.27	0.11	0.24	0.48	0.97	105
16:08:05	2.35	17.28	3.68	63.59	84.19	452.99	25.89	3325.73	0.97	0.94	0.48	0.05	156
16:08:06	3.69	12.86	5.52	70.99	68.73	622.27	28.0	2526.14	0.64	0.71	0.41	0.9	56
16:08:07	4.66	15.61	8.14	127.07	0.26	81.67	27.78	1205.13	0.74	0.76	0.41	0.76	57
16:08:08	4.73	10.86	6.21	67.44	78.99	905.61	26.03	4552.72	0.82	0.8	0.23	0.95	114
16:08:09	0.21	11.78	5.63	66.32	50.15	347.36	30.8	1771.25	0.2	0.01	0.22	0.98	100
16:08:10	2.47	16.67	0.91	15.17	3.41	873.63	31.14	2528.76	0.89	0.3	0.1	0.2	78
16:08:11	1.12	15.8	7.26	114.71	90.67	33.87	29.45	2517.09	0.55	0.22	0.84	0.81	201
16:08:12	2.7	10.15	3.27	33.19	92.55	633.09	30.22	3884.13	1.0	0.94	0.41	0.43	83
16:08:13	1.87	18.33	3.83	70.2	69.86	279.78	31.44	3516.56	0.81	0.31	0.26	0.87	190
16:08:14	4.47	16.52	0.71	11.73	71.32	421.6	30.46	2263.24	0.23	0.35	0.47	0.64	123
16:08:15	0.12	16.71	9.54	159.41	59.21	272.44	25.22	694.13	0.59	0.59	0.58	0.58	170
16:08:16	1.89	17.53	9.65	169.16	28.05	231.04	26.33	1215.06	0.3	0.45	0.77	0.02	43
16:08:17	4.91	11.45	9.86	112.9	29.31	913.03	26.68	3521.09	0.27	0.72	0.1	0.46	124
16:08:18	4.13	17.93	8.61	154.38	78.34	263.7	26.88	39.83	0.29	0.97	0.93	0.91	112
16:08:19	0.26	10.95	7.95	87.05	33.05	896.64	27.11	59.48	0.39	0.44	0.24	0.61	118
16:08:20	0.25	12.59	3.71	46.71	74.34	738.24	29.99	2413.72	0.02	0.86	0.75	0.72	22
16:08:21	1.21	17.86	5.7	101.8	7.28	665.55	26.3	3556.12	0.92	0.4	0.52	0.08	23
16:08:22	1.69	15.07	4.5	67.81	47.05	333.59	30.4	3929.64	0.96	0.38	0.53	0.68	27
16:08:23	0.83	16.88	9.92	167.45	77.83	776.84	28.49	72.44	0.77	0.06	0.6	0.23	53
16:08:24	2.65	19.74	8.02	158.31	40.58	848.98	29.68	1021.79	0.3	0.3	0.49	0.51	214
16:08:25	1.1	16.07	5.49	88.22	40.23	54.87	28.63	2278.7	0.6	0.24	0.57	0.38	31
16:08:26	2.04	19.18	3.65	70.01	69.91	356.19	28.24	4660.58	0.88	0.24	0.15	0.58	107
16:08:27	1.2	13.87	9.37	129.96	54.61	929.09	25.09	339.04	0.76	0.72	0.81	0.48	24
16:08:28	2.4	16.59	2.87	47.61	41.3	770.95	29.26	864.68	0.02	0.06	0.82	0.41	9
16:08:29	0.24	18.89	1.59	30.04	89.69	558.84	30.94	1052.75	0.41	0.7	0.14	0.2	198
16:08:30	4.7	19.46	9.68	188.37	87.78	580.23	31.16	1867.47	0.29	0.45	0.55	0.97	231
16:08:31	3.22	13.22	2.29	30.27	83.11	156.2	30.79	3292.72	0.48	0.21	0.14	0.57	177
16:08:32	1.19	12.69	2.67	33.88	26.34	755.74	30.71	4173.06	0.22	1.0	0.71	0.15	163
16:08:33	3.22	14.79	8.12	120.09	87.79	538.46	26.7	2363.34	0.66	0.32	0.4	0.3	114
16:08:34	2.06	11.7	3.11	36.39	94.24	194.61	30.53	3879.23	0.01	0.07	0.86	0.01	95
16:08:35	2.34	13.57	3.26	44.24	67.49	27.44	26.22	4797.12	0.44	0.77	0.32	0.15	216
16:08:36	0.58	13.83	7.17	99.16	40.07	771.63	30.09	25.41	0.76	0.54	0.87	0.34	149
16:08:37	2.03	16.45	4.98	81.92	59.8	590.81	28.75	3132.73	0.48	0.76	0.73	0.46	224
16:08:38	4.82	18.18	0.61	11.09	75.47	503.68	28.94	4316.76	0.33	0.81	0.41	0.8	250
16:08:39	2.9	14.76	3.74	55.2	61.13	342.48	27.6	315.81	0.9	0.55	0.65	0.6	140
16:08:40	1.72	10.92	9.24	100.9	57.02	796.24	25.51	1819.75	0.58	0.17	0.73	0.91	4
16:08:41	1.43	16.48	5.13	84.54	52.51	801.82	31.2	2446.41	0.59	0.25	0.41	0.02	49
16:08:42	3.23	14.93	8.81	131.53	94.0	155.95	27.51	2972.22	0.13	0.89	0.71	0.1	227
16:08:43	3.81	12.54	9.43	118.25	63.27	201.61	28.65	2891.96	0.88	0.62	0.11	0.86	15
16:08:44	3.88	18.73	1.02	19.1	14.84	211.82	28.63	408.4	0.62	0.25	0.06	0.81	167
16:08:45	4.02	16.47	7.67	126.32	35.11	715.57	29.2	2012.59	0.59	0.88	0.93	0.06	8
16:08:46	2.57	16.68	1.49	24.85	37.92	579.29	28.57	2368.62	0.46	0.99	0.74	0.74	87
16:08:47	4.58	19.64	3.05	59.9	42.12	500.24	31.74	3591.42	0.49	0.42	0.87	0.7	27
16:08:48	4.67	17.66	9.51	167.95	18.24	189.51	29.63	2465.03	0.44	0.34	0.54	0.07	125
16:08:49	1.6	17.66	10.0	176.6	84.38	257.48	30.82	3402.5	0.09	0.23	0.15	0.89	4
16:08:50	4.97	12.92	3.31	42.77	37.45	813.97	31.09	1463.88	0.55	0.29	0.52	0.5	0
16:08:51	2.5	15.29	2.36	36.08	76.15	82.71	25.89	4005.11	0.92	0.72	0.14	0.74	26
16:08:52	1.85	15.99	1.26	20.15	56.52	26.95	30.04	1185.82	0.93	0.74	0.65	0.04	153
16:08:53	1.12	19.27	6.91	133.16	10.52	857.08	29.24	2039.27	0.73	0.96	0.27	0.69	232
16:08:54	0.58	14.53	9.01	130.92	19.27	538.06	29.38	3846.67	0.41	0.4	0.47	0.06	147
16:08:55	3.82	18.32	6.73	123.29	76.04	786.66	29.3	1667.06	0.54	0.72	0.7	0.88	155
16:08:56	1.81	13.29	7.59	100.87	77.2	213.36	28.35	2418.64	0.69	0.96	0.88	0.2	179
16:08:57	3.87	15.64	1.56	24.4	53.87	313.03	28.25	2516.9	0.81	0.78	0.04	0.58	119
16:08:58	4.95	15.8	9.69	153.1	72.89	447.76	30.67	601.14	0.45	0.17	0.96	0.06	241
16:08:59	1.44	13.51	5.73	77.41	46.36	993.25	27.5	1189.03	0.29	0.8	0.36	0.06	213
16:09:00	1.65	13.12	8.54	112.04	35.66	285.48	26.91	1153.61	0.19	0.83	0.63	0.47	209
16:09:01	4.91	15.86	8.71	138.14	52.84	231.72	30.83	2686.5	0.46	0.09	0.37	0.45	53
16:09:02	2.19	16.75	9.44	158.12	16.31	222.9	27.37	804.17	0.2	0.98	0.68	0.71	224
16:09:03	0.18	16.59	5.61	93.07	16.6	323.42	26.36	1314.91	0.25	0.56	0.86	0.06	73
16:09:04	0.92	14.1	6.36	89.68	99.25	676.59	25.9	1625.29	0.07	0.28	0.81	0.32	219
16:09:05	4.42	17.25	6.77	116.78	35.36	500.91	25.03	1196.36	0.12	0.79	0.51	0.63	24
16:09:06	3.9	18.01	3.84	69.16	12.34	663.64	28.05	3800.07	0.08	0.69	0.65	0.0	246
16:09:07	1.37	16.86	7.35	123.92	90.87	828.47	26.14	4729.73	0.85	0.82	0.39	0.4	21
16:09:09	1.4	19.44	2.59	50.35	55.66	268.43	31.86	2569.15	0.44	0.84	0.52	0.23	245
16:09:10	4.1	10.26	7.08	72.64	23.64	971.27	31.87	1568.76	0.91	0.85	0.87	0.57	187
16:09:11	4.71	16.28	6.39	104.03	56.95	419.0	30.84	3086.14	0.41	0.75	0.7	0.57	17
16:09:12	0.8	16.09	5.69	91.55	0.86	443.73	31.34	560.13	0.52	0.68	0.12	0.11	172
16:09:13	2.54	12.37	9.98	123.45	28.09	3.93	25.16	3890.02	0.46	0.3	0.53	0.57	150
16:09:14	1.28	11.53	0.57	6.57	24.91	773.01	29.55	3986.61	0.36	0.55	0.61	0.61	69
16:09:15	1.5	16.11	9.22	148.53	69.08	47.31	26.24	536.83	0.61	0.8	0.9	0.2	66
16:09:16	1.9	10.7	6.46	69.12	94.39	955.65	26.35	4335.92	0.26	0.97	0.08	0.79	222
16:09:17	3.09	14.42	3.39	48.88	69.89	203.38	25.92	710.03	0.21	0.23	0.16	0.52	84
16:09:18	2.69	19.3	7.29	140.7	56.55	339.28	26.41	3591.19	0.94	0.84	0.11	0.1	20
16:09:19	0.46	14.35	2.15	30.85	95.4	782.48	25.48	3706.13	0.81	0.68	0.78	0.89	112
16:09:20	3.03	19.88	1.92	38.17	47.55	779.46	26.79	1816.36	0.62	0.1	0.2	0.54	58
16:09:21	4.03	18.15	7.11	129.05	17.61	638.8	31.8	3920.48	0.38	0.0	0.23	0.05	137
16:09:22	4.45	19.24	6.97	134.1	34.51	342.47	26.51	336.76	0.27	0.42	0.81	0.19	17
16:09:23	2.17	15.04	1.01	15.19	94.52	204.38	30.88	3557.82	0.98	0.23	0.99	0.2	37
16:09:24	4.4	11.98	4.91	58.82	81.88	811.89	26.38	3875.55	0.25	0.68	0.3	0.7	182
16:09:25	0.16	16.09	6.84	110.06	84.32	689.84	30.48	2135.79	0.84	0.79	0.47	0.87	33
16:09:26	2.55	14.17	4.99	70.71	37.76	87.64	28.47	1149.23	0.68	0.06	0.41	0.62	36
16:09:27	0.5	12.6	9.69	122.09	17.68	919.64	28.29	1392.49	0.7	0.28	0.7	0.4	64
16:09:28	2.08	13.19	4.05	53.42	21.13	241.44	26.94	832.97	0.71	0.14	0.96	0.93	30
16:09:29	3.59	12.17	7.87	95.78	49.95	1.26	29.91	285.73	0.28	0.45	0.47	0.56	35
16:09:30	4.27	18.07	9.49	171.48	18.99	954.68	30.66	1800.8	0.44	0.29	0.57	0.89	93
16:09:31	4.51	10.89	8.64	94.09	37.42	163.9	28.18	4393.86	0.14	0.51	0.29	0.37	70
16:09:32	2.03	11.89	2.26	26.87	18.48	380.53	29.95	10.08	0.19	0.83	0.7	0.8	226
16:09:33	0.27	17.56	7.33	128.71	30.0	283.1	25.7	2982.67	0.31	0.71	0.09	0.9	76
16:09:34	3.27	14.64	6.24	91.35	28.65	632.77	30.75	895.5	0.31	0.16	0.23	0.4	254
16:09:35	2.09	18.2	0.52	9.46	98.0	951.06	25.69	3091.82	0.21	0.08	0.03	0.82	2
16:09:36	2.66	14.25	8.01	114.14	39.8	760.91	29.32	2200.14	0.52	0.51	0.63	0.11	216
16:09:37	1.04	15.34	3.02	46.33	35.32	516.56	28.03	1856.88	0.39	0.34	0.07	0.3	220
16:09:38	4.88	18.9	8.5	160.65	0.83	728.49	27.39	4480.79	0.18	0.04	0.74	0.99	65
16:09:39	1.82	15.6	3.16	49.3	71.06	881.25	28.61	603.83	0.44	0.12	0.67	0.56	52
16:09:40	1.12	16.47	9.7	159.76	27.76	733.49	30.67	3466.88	0.33	0.97	0.86	0.79	236
16:09:41	1.23	13.5	4.74	63.99	54.95	709.4	29.66	3316.35	0.07	0.65	0.63	0.5	52
16:09:42	2.2	16.93	5.66	95.82	42.87	559.84	30.22	2094.85	0.6	0.81	0.38	0.93	133
16:09:43	4.33	16.39	5.78	94.73	56.81	162.25	28.59	2099.52	0.82	0.65	0.43	0.42	45
16:09:44	4.13	12.65	8.56	108.28	12.3	478.93	31.52	205.91	0.89	0.03	0.09	0.75	71
16:09:45	4.88	10.25	3.0	30.75	85.13	644.0	29.01	4585.96	0.83	0.61	0.85	0.81	247
16:09:46	1.89	16.45	5.39	88.67	41.65	941.82	26.83	4327.55	0.14	0.14	0.48	0.68	126
16:09:47	4.66	18.6	9.58	178.19	94.12	227.21	27.73	1439.28	0.2	0.5	0.43	0.6	248
16:09:48	4.12	12.19	9.95	121.29	19.48	507.34	30.61	3229.87	0.28	0.75	0.49	0.92	66
16:09:49	4.72	13.87	2.32	32.18	34.72	54.87	29.95	3612.77	0.93	0.61	0.82	0.24	213
16:09:50	3.57	11.37	4.73	53.78	88.59	832.72	26.57	273.17	0.19	0.22	0.89	0.87	112
16:09:51	2.9	15.09	3.82	57.64	15.81	344.75	30.04	568.28	0.83	0.38	0.71	0.12	223
16:09:52	4.81	14.44	6.73	97.18	12.43	425.38	28.77	4774.41	0.78	0.98	0.3	0.94	2
16:09:53	2.05	17.89	3.45	61.72	19.19	73.14	29.62	809.97	0.78	0.04	0.5	0.84	32
16:09:54	2.52	18.6	5.53	102.86	50.95	920.3	31.2	1532.0	0.42	0.95	0.3	0.63	10
16:09:55	0.48	14.07	1.24	17.45	87.07	7.36	27.08	203.47	0.86	0.24	0.26	0.64	248
16:09:56	3.21	10.6	1.65	17.49	91.51	803.75	27.95	1333.09	0.87	0.94	0.12	0.64	252
16:09:57	1.53	19.31	1.66	32.05	67.87	494.91	31.48	4353.81	0.64	0.84	0.16	0.42	186
16:09:58	1.25	17.79	1.38	24.55	37.26	441.09	31.34	693.24	0.45	0.1	0.76	0.78	116
16:09:59	2.29	18.95	7.54	142.88	41.38	799.63	28.0	2622.94	0.69	0.3	0.07	0.63	91
16:10:00	2.97	15.09	8.85	133.55	11.47	764.7	26.47	1259.79	0.56	0.98	0.83	0.83	235
16:10:01	0.44	14.43	4.51	65.08	65.45	61.78	31.53	1469.87	0.45	0.48	0.53	0.62	91
16:10:02	1.58	17.64	4.21	74.26	21.22	995.84	30.78	3735.53	0.38	0.41	0.59	1.0	215
16:10:03	4.8	16.63	3.9	64.86	46.85	750.23	28.55	3997.44	0.33	0.51	0.0	0.55	197
16:10:04	4.85	18.26	0.67	12.23	2.88	148.24	27.01	3652.64	0.02	0.27	0.6	0.8	45
16:10:05	1.62	15.75	4.55	71.66	57.01	540.3	28.44	3477.47	0.94	0.73	0.81	0.51	203
16:10:06	1.7	11.96	4.6	55.02	0.33	531.97	29.94	2553.42	0.52	0.47	0.09	0.67	198
16:10:07	0.3	14.4	5.17	74.45	82.52	246.68	28.12	3859.53	0.79	0.52	0.39	0.44	65
16:10:08	3.02	13.52	9.72	131.41	63.77	37.4	26.88	863.73	0.77	0.58	0.48	0.57	219
16:10:09	0.89	19.41	2.77	53.77	87.21	345.45	30.49	1099.87	0.82	0.46	0.82	0.94	161
16:10:10	2.21	17.16	0.62	10.64	95.29	486.11	26.44	1118.22	0.1	0.03	0.64	0.98	187
16:10:11	1.14	14.95	2.61	39.02	71.06	94.62	27.29	2228.41	0.44	0.24	0.94	0.59	104
16:10:12	3.02	17.13	2.59	44.37	91.16	254.51	27.13	3845.44	0.11	0.6	0.99	0.0	121
16:10:13	3.56	16.72	9.28	155.16	61.37	894.94	27.98	1277.08	0.84	0.89	0.7	0.21	163
16:10:14	3.29	17.89	4.79	85.69	60.07	263.38	25.56	566.11	0.73	0.43	0.5	0.25	178
16:10:15	4.45	16.7	5.08	84.84	83.85	43.23	30.98	3218.91	0.39	0.57	0.44	1.0	97
16:10:16	0.21	19.96	6.83	136.33	94.17	859.86	26.51	719.1	0.87	0.94	0.18	0.82	187
16:10:17	0.88	18.18	2.74	49.81	44.19	51.15	30.05	2923.68	0.43	0.11	0.9	0.39	44
16:10:18	2.68	17.95	6.48	116.32	69.42	958.75	28.8	318.76	0.22	0.93	0.31	0.37	2
16:10:19	3.02	19.68	1.81	35.62	58.96	877.25	27.4	3913.91	0.3	0.95	0.81	0.57	218
16:10:20	1.19	11.78	8.28	97.54	11.2	498.95	29.66	1957.43	0.23	0.72	0.67	0.47	251
16:10:21	3.39	11.79	6.96	82.06	1.14	145.99	25.56	4811.12	0.46	0.23	0.75	0.14	237
16:10:22	4.48	19.24	2.31	44.44	24.51	755.89	30.92	216.44	0.13	0.66	0.4	0.37	141
16:10:23	2.23	18.97	9.4	178.32	49.96	896.99	26.97	865.82	0.98	0.29	0.72	0.16	169
16:10:24	3.74	13.28	1.35	17.93	86.97	902.98	30.82	4282.26	0.73	0.61	0.26	0.28	148
16:10:25	2.49	11.94	5.36	64.0	17.18	754.37	28.65	276.32	0.79	0.98	0.9	0.61	235
16:10:26	1.0	18.4	6.01	110.58	71.08	438.73	29.8	4572.89	0.75	0.47	0.95	0.7	235
16:10:27	3.12	11.8	6.7	79.06	11.82	327.26	30.29	624.73	0.47	0.27	0.22	0.53	221
16:10:28	1.35	10.27	6.29	64.6	88.51	393.17	27.06	2550.79	0.07	0.7	0.5	0.99	55
16:10:29	3.42	17.76	4.63	82.23	53.49	129.57	25.14	4388.01	0.27	0.62	0.56	0.61	221
16:10:30	3.05	15.41	7.87	121.28	76.73	432.89	27.84	4810.6	0.85	0.29	0.07	0.59	186
16:10:31	1.85	15.79	7.2	113.69	10.8	886.42	28.75	2271.39	0.62	0.26	0.41	0.23	29
16:10:32	1.45	17.85	8.82	157.44	90.74	765.9	27.88	1106.35	0.11	0.03	0.34	0.23	87
16:10:33	4.01	17.88	4.44	79.39	8.23	430.8	28.15	2950.22	0.76	0.06	0.73	0.69	50
16:10:34	1.1	13.28	4.08	54.18	81.98	509.71	31.83	726.47	0.91	0.12	0.18	0.72	247
16:10:35	1.25	13.71	1.94	26.6	75.97	50.69	27.1	2219.8	0.58	0.29	0.71	0.21	47
16:10:36	4.12	12.14	2.28	27.68	66.89	902.86	25.28	4464.05	0.6	0.07	0.99	0.92	109
16:10:37	4.03	14.48	3.16	45.76	6.92	83.34	25.17	3206.98	0.68	0.65	0.29	0.8	165
16:10:38	2.29	12.95	4.6	59.57	11.43	511.72	31.09	787.55	0.05	0.52	0.47	0.05	141
16:10:39	4.91	14.31	4.68	66.97	11.35	831.29	30.98	2994.49	0.05	0.54	0.39	0.01	44
16:10:40	1.87	19.47	5.48	106.7	68.97	167.32	30.97	379.51	0.37	0.83	1.0	0.15	179
16:10:41	0.35	14.87	2.87	42.68	23.16	795.41	29.54	3020.29	0.78	0.25	0.51	0.32	86
16:10:42	4.77	14.55	2.54	36.96	25.53	611.66	26.24	3698.29	0.22	0.43	0.67	0.76	253
16:10:43	4.93	15.61	1.08	16.86	49.12	614.74	25.46	3203.65	0.23	0.75	0.21	0.93	44
16:10:44	2.42	12.18	8.47	103.16	72.99	800.64	31.97	1218.5	0.78	0.22	0.33	0.81	125
16:10:45	2.22	15.54	9.47	147.16	51.12	705.06	29.87	4196.92	0.01	0.15	0.56	0.09	143
16:10:46	2.69	15.71	2.19	34.4	95.61	642.06	29.97	840.78	0.53	0.57	0.02	0.33	157
16:10:47	2.57	19.49	2.06	40.15	34.67	898.0	30.97	3460.57	0.65	0.44	0.2	0.52	177
16:10:49	1.73	17.73	8.34	147.87	79.9	403.98	30.7	1107.65	0.24	0.04	0.63	0.21	237
16:10:50	2.78	17.56	5.08	89.2	75.71	184.25	29.39	2216.01	0.64	0.81	0.31	0.73	26
16:10:51	1.52	19.49	2.2	42.88	86.81	302.61	26.87	103.98	0.97	0.79	0.04	0.6	123
16:10:52	4.4	13.5	9.77	131.89	44.28	417.77	26.37	2522.29	0.35	0.76	0.38	0.2	199
16:10:53	0.78	11.15	4.21	46.94	68.3	631.45	27.37	905.06	0.2	0.18	0.43	0.42	66
